2024-03-29 20:56:02,714,318db46b, 2023-04-17, 부산광역시 비-스페이스「b-space」입주기업 모집공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=274&boardtype=notice
2024-03-29 20:56:02,714,13f2bade, 2023-04-17, 부산광역시 「블록체인 역외기업 육성센터」입주기업 모집공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=273&boardtype=notice
2024-03-29 20:56:02,714,82e5aea2, 2022-06-17, 부산광역시 「b-space」 입주기업 모집공고, 부산블록체인규제자유특구>공지사항, https://blockchainbusan.kr/boardview.do?boardnum=239&boardtype=notice
2024-03-29 22:50:34,982,2a7d2c0f, 2024-01-23, 2023 인천블록체인허브센터 입주기업 추가모집 공고, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7939
2024-03-29 22:50:34,982,7b4e3c0e, 2023-11-27, 인천 블록체인 서포터즈 모집 연장 공고, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7923
2024-03-29 22:50:34,983,640867ac, 2023-11-14, 인천 블록체인 서포터즈 모집공고, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7888
2024-03-29 22:50:34,983,dac75a5c, 2023-10-27, [블록체인센터]2023년 인천블록체인허브센터 입주기업 모집공고, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7811
2024-03-29 22:50:34,983,8df13698, 2023-09-25, 2023 글로벌 블록체인 인천 컨퍼런스 전시부스 참여기업 모집, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7751
2024-03-29 22:50:34,983,3ef150d4, 2023-09-13, 인천블록체인허브센터 개소식 행사 안내, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7720
2024-03-29 22:50:34,983,1cde3f24, 2023-07-13, 2023 인천 블록체인 칼리지 오프닝 행사 추진 안내, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7566
2024-03-29 22:50:34,983,84b81f1d, 2023-07-21, 2023년 블록체인 기업 액셀러레이팅 프로그램 참여기업 모집 공고, 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7506
2024-03-29 22:50:34,983,e4bef2db, 2023-06-26, 2023 인천 블록체인 칼리지 전문과정 교육생 모집(인천시민), 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7484
2024-03-29 22:50:34,983,fecdbcf1, 2023-06-26, 2023 인천 블록체인 칼리지 기초과정 교육생 모집(인천시민), 인천테크노파크>뉴스>지원사업, https://itp.or.kr/intro.asp?tmid=13&seq=7483
